LGD-Nummer;Name;Datum;Abstich [m];Hinweis;Wasserstand [m über NHN2016];Flurabstand [m];Geländeoberkante [m über NHN2016];Messpunkthöhe [m über NHN2016];Wasserwirtschaftsjahr
110070719;VII/71 -HILTRUP-   ;1970-06-22;11,61;;56,10;11,53;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-06-29;11,60;;56,11;11,52;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-07-06;11,60;;56,11;11,52;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-07-13;11,59;;56,12;11,51;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-07-20;11,59;;56,12;11,51;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-07-27;11,58;;56,13;11,50;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-08-03;11,59;;56,12;11,51;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-08-10;11,60;;56,11;11,52;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-08-17;11,60;;56,11;11,52;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-08-24;11,62;;56,09;11,54;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-08-31;11,61;;56,10;11,53;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-09-07;11,59;;56,12;11,51;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-09-14;11,61;;56,10;11,53;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-09-21;11,64;;56,07;11,56;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-09-28;11,66;;56,05;11,58;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-10-05;11,67;;56,04;11,59;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-10-12;11,70;;56,01;11,62;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-10-19;11,72;;55,99;11,64;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-10-26;11,73;;55,98;11,65;67,63;67,71;1970
110070719;VII/71 -HILTRUP-   ;1970-11-02;11,73;;55,98;11,65;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-11-09;11,72;;55,99;11,64;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-11-16;11,75;;55,96;11,67;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-11-23;11,77;;55,94;11,69;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-11-30;11,79;;55,92;11,71;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-12-07;11,80;;55,91;11,72;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-12-14;11,82;;55,89;11,74;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-12-21;11,83;;55,88;11,75;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1970-12-28;11,84;;55,87;11,76;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-01-04;11,85;;55,86;11,77;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-01-11;11,85;;55,86;11,77;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-01-18;11,84;;55,87;11,76;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-01-25;11,84;;55,87;11,76;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-02-01;11,85;;55,86;11,77;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-02-08;11,88;;55,83;11,80;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-02-15;11,89;;55,82;11,81;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-02-22;11,91;;55,80;11,83;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-03-01;11,91;;55,80;11,83;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-03-08;11,92;;55,79;11,84;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-03-15;11,94;;55,77;11,86;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-03-22;11,94;;55,77;11,86;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-03-29;11,95;;55,76;11,87;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-04-05;11,95;;55,76;11,87;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-04-12;11,95;;55,76;11,87;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-04-19;11,96;;55,75;11,88;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-04-26;11,95;;55,76;11,87;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-05-03;11,96;;55,75;11,88;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-05-10;11,97;;55,74;11,89;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-05-17;11,99;;55,72;11,91;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-05-24;12,00;;55,71;11,92;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-05-31;12,01;;55,70;11,93;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-06-07;12,03;;55,68;11,95;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-06-14;12,03;;55,68;11,95;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-06-21;12,04;;55,67;11,96;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-06-28;12,05;;55,66;11,97;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-07-05;12,05;;55,66;11,97;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-07-12;12,05;;55,66;11,97;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-07-19;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-07-26;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-08-02;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-08-09;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-08-16;12,07;;55,64;11,99;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-08-23;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-08-30;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-09-06;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-09-13;12,07;;55,64;11,99;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-09-20;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-09-27;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-10-04;12,07;;55,64;11,99;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-10-11;12,06;;55,65;11,98;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-10-18;12,07;;55,64;11,99;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-10-25;12,08;;55,63;12,00;67,63;67,71;1971
110070719;VII/71 -HILTRUP-   ;1971-11-01;12,09;;55,62;12,01;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-11-08;12,09;;55,62;12,01;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-11-15;12,08;;55,63;12,00;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-11-22;12,08;;55,63;12,00;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-11-29;12,08;;55,63;12,00;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-12-06;12,09;;55,62;12,01;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-12-13;12,09;;55,62;12,01;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-12-20;12,10;;55,61;12,02;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1971-12-27;12,11;;55,60;12,03;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-01-03;12,12;;55,59;12,04;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-01-10;12,12;;55,59;12,04;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-01-17;12,13;;55,58;12,05;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-01-24;12,14;;55,57;12,06;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-01-31;12,16;;55,55;12,08;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-02-07;12,19;;55,52;12,11;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-02-14;12,21;;55,50;12,13;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-02-21;12,25;;55,46;12,17;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-02-28;12,28;;55,43;12,20;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-03-06;12,30;;55,41;12,22;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-03-13;12,31;;55,40;12,23;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-03-20;12,33;;55,38;12,25;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-03-27;12,33;;55,38;12,25;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-04-03;12,34;;55,37;12,26;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-04-10;12,34;;55,37;12,26;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-04-17;12,35;;55,36;12,27;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-04-24;12,36;;55,35;12,28;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-05-01;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-05-08;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-05-15;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-05-22;12,39;;55,32;12,31;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-05-29;12,39;;55,32;12,31;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-06-05;12,40;;55,31;12,32;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-06-12;12,41;;55,30;12,33;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-06-19;12,44;;55,27;12,36;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-06-26;12,47;;55,24;12,39;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-07-03;12,45;;55,26;12,37;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-07-10;12,44;;55,27;12,36;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-07-17;12,41;;55,30;12,33;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-07-24;12,40;;55,31;12,32;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-07-31;12,39;;55,32;12,31;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-08-07;12,39;;55,32;12,31;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-08-14;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-08-21;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-08-28;12,37;;55,34;12,29;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-09-04;12,37;;55,34;12,29;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-09-11;12,36;;55,35;12,28;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-09-18;12,36;;55,35;12,28;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-09-25;12,35;;55,36;12,27;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-10-02;12,35;;55,36;12,27;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-10-09;12,36;;55,35;12,28;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-10-16;12,37;;55,34;12,29;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-10-23;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-10-30;12,38;;55,33;12,30;67,63;67,71;1972
110070719;VII/71 -HILTRUP-   ;1972-11-06;12,37;;55,34;12,29;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-11-13;12,38;;55,33;12,30;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-11-20;12,37;;55,34;12,29;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-11-27;12,37;;55,34;12,29;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-12-04;12,40;;55,31;12,32;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-12-11;12,42;;55,29;12,34;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-12-18;12,44;;55,27;12,36;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1972-12-25;12,46;;55,25;12,38;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-01-01;12,47;;55,24;12,39;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-01-08;12,48;;55,23;12,40;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-01-15;12,49;;55,22;12,41;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-01-22;12,51;;55,20;12,43;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-01-29;12,52;;55,19;12,44;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-02-05;12,53;;55,18;12,45;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-02-12;12,55;;55,16;12,47;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-02-19;12,56;;55,15;12,48;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-02-26;12,57;;55,14;12,49;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-03-05;12,57;;55,14;12,49;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-03-12;12,58;;55,13;12,50;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-03-19;12,60;;55,11;12,52;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-03-26;12,61;;55,10;12,53;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-04-02;12,61;;55,10;12,53;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-04-09;12,62;;55,09;12,54;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-04-16;12,63;;55,08;12,55;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-04-23;12,63;;55,08;12,55;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-04-30;12,63;;55,08;12,55;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-05-07;12,63;;55,08;12,55;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-05-14;12,64;;55,07;12,56;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-05-21;12,65;;55,06;12,57;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-05-28;12,65;;55,06;12,57;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-06-04;12,67;;55,04;12,59;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-06-11;12,68;;55,03;12,60;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-06-18;12,68;;55,03;12,60;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-06-25;12,69;;55,02;12,61;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-07-02;12,68;;55,03;12,60;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-07-09;12,69;;55,02;12,61;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-07-16;12,69;;55,02;12,61;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-07-23;12,70;;55,01;12,62;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-07-30;12,70;;55,01;12,62;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-08-06;12,71;;55,00;12,63;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-08-13;12,72;;54,99;12,64;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-08-20;12,72;;54,99;12,64;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-08-27;12,73;;54,98;12,65;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-09-03;12,73;;54,98;12,65;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-09-10;12,74;;54,97;12,66;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-09-17;12,75;;54,96;12,67;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-09-24;12,75;;54,96;12,67;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-10-01;12,73;;54,98;12,65;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-10-08;12,72;;54,99;12,64;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-10-15;12,70;;55,01;12,62;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-10-22;12,69;;55,02;12,61;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-10-29;12,68;;55,03;12,60;67,63;67,71;1973
110070719;VII/71 -HILTRUP-   ;1973-11-05;12,67;;55,04;12,59;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-11-12;12,66;;55,05;12,58;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-11-19;12,64;;55,07;12,56;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-11-26;12,64;;55,07;12,56;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-12-03;12,64;;55,07;12,56;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-12-10;12,62;;55,09;12,54;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-12-17;12,61;;55,10;12,53;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-12-24;12,60;;55,11;12,52;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1973-12-31;12,60;;55,11;12,52;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-01-07;12,58;;55,13;12,50;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-01-14;12,57;;55,14;12,49;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-01-21;12,55;;55,16;12,47;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-01-28;12,53;;55,18;12,45;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-02-04;12,50;;55,21;12,42;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-02-11;12,48;;55,23;12,40;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-02-18;12,45;;55,26;12,37;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-02-25;12,42;;55,29;12,34;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-03-04;12,40;;55,31;12,32;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-03-11;12,38;;55,33;12,30;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-03-18;12,38;;55,33;12,30;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-03-25;12,37;;55,34;12,29;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-04-01;12,39;;55,32;12,31;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-04-08;12,40;;55,31;12,32;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-04-15;12,42;;55,29;12,34;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-04-22;12,43;;55,28;12,35;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-04-29;12,45;;55,26;12,37;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-05-06;12,55;;55,16;12,47;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-05-13;12,55;;55,16;12,47;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-05-20;12,54;;55,17;12,46;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-05-27;12,54;;55,17;12,46;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-06-03;12,56;;55,15;12,48;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-06-10;12,55;;55,16;12,47;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-06-17;12,54;;55,17;12,46;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-06-24;12,54;;55,17;12,46;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-07-01;12,53;;55,18;12,45;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-07-08;12,52;;55,19;12,44;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-07-15;12,52;;55,19;12,44;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-07-22;12,51;;55,20;12,43;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-07-29;12,50;;55,21;12,42;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-08-05;12,49;;55,22;12,41;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-08-12;12,48;;55,23;12,40;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-08-19;12,48;;55,23;12,40;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-08-26;12,47;;55,24;12,39;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-09-02;12,46;;55,25;12,38;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-09-09;12,44;;55,27;12,36;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-09-16;12,43;;55,28;12,35;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-09-23;12,42;;55,29;12,34;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-09-30;12,42;;55,29;12,34;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-10-07;12,40;;55,31;12,32;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-10-14;12,39;;55,32;12,31;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-10-21;12,38;;55,33;12,30;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-10-28;12,38;;55,33;12,30;67,63;67,71;1974
110070719;VII/71 -HILTRUP-   ;1974-11-04;12,38;;55,33;12,30;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-11-11;12,38;;55,33;12,30;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-11-18;12,38;;55,33;12,30;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-11-25;12,37;;55,34;12,29;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-12-02;12,35;;55,36;12,27;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-12-09;12,33;;55,38;12,25;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-12-16;12,32;;55,39;12,24;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-12-23;12,31;;55,40;12,23;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1974-12-30;12,30;;55,41;12,22;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-01-06;12,27;;55,44;12,19;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-01-13;12,24;;55,47;12,16;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-01-20;12,19;;55,52;12,11;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-01-27;12,15;;55,56;12,07;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-02-03;12,11;;55,60;12,03;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-02-10;12,08;;55,63;12,00;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-02-17;12,04;;55,67;11,96;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-02-24;12,02;;55,69;11,94;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-03-03;11,98;;55,73;11,90;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-03-10;11,95;;55,76;11,87;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-03-17;11,92;;55,79;11,84;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-03-24;11,90;;55,81;11,82;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-03-31;11,88;;55,83;11,80;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-04-07;11,86;;55,85;11,78;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-04-14;11,85;;55,86;11,77;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-04-21;11,83;;55,88;11,75;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-04-28;11,80;;55,91;11,72;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-05-05;11,79;;55,92;11,71;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-05-12;11,78;;55,93;11,70;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-05-19;11,76;;55,95;11,68;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-05-26;11,74;;55,97;11,66;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-06-02;11,73;;55,98;11,65;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-06-09;11,69;;56,02;11,61;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-06-16;11,67;;56,04;11,59;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-06-23;11,67;;56,04;11,59;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-06-30;11,66;;56,05;11,58;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-07-07;11,66;;56,05;11,58;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-07-14;11,65;;56,06;11,57;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-07-21;11,64;;56,07;11,56;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-07-28;11,63;;56,08;11,55;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-08-04;11,65;;56,06;11,57;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-08-11;11,65;;56,06;11,57;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-08-18;11,64;;56,07;11,56;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-08-25;11,64;;56,07;11,56;67,63;67,71;1975
110070719;VII/71 -HILTRUP-   ;1975-09-01;11,63;;56,08;11,55;67,63;67,71;1975
